SGC,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,90.62723637129027,0.6595211011052752,90.24000000000001
SGC,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,97.42,0.6823488843692799,97.24000000000001
MLP,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,53.97810987160596,2.3229480912535516,57.999999999999986
MLP,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,68.03,1.394309865130413,68.10000000000001
JKNet,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,94.72321616501789,0.37083679713810247,94.0
JKNet,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,97.97,0.30016662039607295,97.85999999999999
APPNP,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,94.24121237634182,0.4495848301350634,94.32000000000001
APPNP,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,97.97,0.47127486671792757,97.83000000000001
GPRGNN,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,94.80109450641969,0.48520553294971336,94.24
GPRGNN,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,97.69,0.5088221693283425,97.75
GCN,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,89.96000841928016,0.7156388128814981,91.04
GCN,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,97.47999999999999,0.4643274706497564,97.74000000000001
GAT,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,89.24436960639865,1.0668759526413005,90.0
GAT,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,97.78,0.2675817632051933,98.07
ChebNet,cSBM_data_phi_0.75,0.025,0.025,0.1,0.002,0.0005,71.858556093454,3.4697880119908957,73.27999999999999
ChebNet,cSBM_data_phi_0.75,0.6,0.2,0.1,0.002,0.0005,94.72,0.7560423268574326,94.80999999999999
