SGC,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,54.18859187539466,1.8395272178639435,57.28
SGC,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,63.949999999999996,1.3485177047410253,64.29
MLP,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,63.20353609766365,1.0742750739534463,61.27999999999999
MLP,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,82.35000000000001,1.010198000393981,83.85000000000001
JKNet,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,53.037255314670595,1.6021483095491749,53.91999999999999
JKNet,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,59.59999999999999,2.0238577025077644,58.160000000000004
APPNP,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,57.52262681540727,2.623714533113781,59.120000000000005
APPNP,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,75.12,1.3717142559585809,75.13
GPRGNN,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,55.685118922332144,0.809532503163325,52.56000000000001
GPRGNN,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,73.94,0.8581375181169982,74.44000000000001
GCN,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,53.79288570827194,2.0616935215356276,55.04
GCN,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,62.779999999999994,1.4545102268461378,65.21000000000001
GAT,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,54.80951378657124,1.2915090681239692,56.96
GAT,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,62.39999999999999,1.0601886624558867,63.16
ChebNet,cSBM_data_phi_0,0.025,0.025,0.1,0.002,0.0005,60.21679646390234,1.9790782370154802,59.12
ChebNet,cSBM_data_phi_0,0.6,0.2,0.1,0.002,0.0005,80.00999999999999,1.3531075345293133,80.85
